time,android.sensor.accelerometer#mean,android.sensor.accelerometer#std,android.sensor.game_rotation_vector#mean,android.sensor.game_rotation_vector#std,android.sensor.gyroscope#mean,android.sensor.gyroscope#std,android.sensor.gyroscope_uncalibrated#mean,android.sensor.gyroscope_uncalibrated#std,android.sensor.linear_acceleration#mean,android.sensor.linear_acceleration#std,android.sensor.orientation#mean,android.sensor.orientation#std,android.sensor.rotation_vector#mean,android.sensor.rotation_vector#std,sound#mean,sound#std,speed#mean,speed#std,target
44,9.829293818,0.171652228,0.188116454,0.000934017,0.009782299,0.00478068,0.01896465,0.005092094,0.119928687,0.03910721,315.6647529,2.687305904,0.351779216,0.022775902,0,0,12.284712,0,Train
355,9.811709965,0.047772423,0.829395612,5.34E-05,0.015810959,0.004238882,0.051092164,0.008348418,0.038001581,0.009104922,342.6343832,0.125006971,0.419383913,0.000830704,0,0,1.0904151,0,Still
74,11.58855684,3.653327238,0.807651615,0.004392552,1.472278848,0.830282738,1.239542198,0.678271969,5.212063945,1.913724848,203.7932313,1.77063906,0.96262879,0.007627747,89.71726659,0.028176888,1.5,0,Walking
6,12.23618015,7.435422507,0.869568348,0.118797463,2.496570516,0.988348742,2.494547805,0.991949134,8.891514035,5.686861662,140.7960738,66.31058197,0.815862425,0.148753047,0,0,0,0,Walking
58,9.651695365,0.154825049,0.241454064,0.000317839,0.013765953,0.008639328,0.038544878,0.010992604,0.339731345,0.08046191,138.7386692,2.202380512,0.930163994,5.87E-05,89.6851424,0,0,0,Train
300,10.11089944,0.150656538,0.992089597,0.000152576,0.037152062,0.029433312,0.044563805,0.012129776,0.161589957,0.108819713,328.6267516,0.186091471,0.990522496,0.000120718,89.76113839,0.022327506,0,0,Train
182,9.456808269,0.318795267,0.74678486,0.00609712,0.129309749,0.102078007,0.14399287,0.104885101,0.388176595,0.235016768,262.0514511,0.151844375,0.926659874,0.003320231,88.85963527,0.54663232,0.5,0,Car
52,10.46175065,1.411249798,0.898856557,0.010820951,0.161379876,0.081528371,0.179042844,0.114066929,1.117612287,0.636411728,267.5357719,3.432079796,0.730976315,0.005269788,89.74587916,0.003797003,0,0,Bus
15,9.687456452,0.190371026,0.721021226,0.006542085,0.128485831,0.075264299,0.14967741,0.079779028,0.842800426,0.284860702,313.3120734,29.24144195,0.942754633,0.007437951,89.77580717,0.014563849,0,0,Bus
39,9.474137665,1.109101367,0.940803921,0.01536266,0.299319438,0.162204078,0.298464174,0.072811569,0.921112091,0.066409952,268.4832388,5.108075408,0.718127228,0.003943586,89.73880561,0.034498713,0,0,Bus
243,9.814459546,0.017580303,0.061023141,0.000191145,0.001844844,0.000825712,0.016321313,0.001138626,0.022532807,0.009215921,353.2495718,0.380920762,0.059385268,0.003284771,0,0,0,0,Still
263,9.814997828,0.42641104,0.859614606,0.005079126,0.023566884,0.007609438,0.029525773,0.023379226,0.5292634,0.198970499,347.0207476,0.189774809,0.311261448,0.004395008,89.75746732,0.081124276,33.75,0,Car
56,9.652507015,0.777258556,0,0,0,0,0,0,0,0,0,0,0,0,66.76912987,2.58080196,50.31215,0,Train
12,9.450421977,0.016202888,0.813842766,0.000800785,0.007000597,0.003615582,0.006507343,0.003009966,0.023919449,0.10728957,83.88577768,0.026249203,0.65859648,0.00019598,49.93859296,12.13148841,0,0,Still
78,9.766255341,0.01797991,0.662089246,0.005242429,0.006108652,0.010474689,0.045005473,0.004854988,0.103715143,0.018939566,294.7285945,0.075398493,0.6799063,0.000466391,71.48383756,1.489493188,0,0,Bus
337,10.83065659,4.017268736,0.844226695,0.02423268,1.687199622,1.08691498,1.610444877,0.962133346,4.657502727,0.55490265,309.8259362,10.94361058,0.749375812,0.068634847,89.80781494,0.047258991,0,0,Walking
213,9.813066469,0.014769187,0.04794618,0.000175553,0.001578723,0.000731704,0.016165933,0.000957021,0.020755499,0.009482299,354.4350535,0.266218462,0.049143403,0.002300442,0,0,0,0,Still
52,10.37955802,2.586247241,0.821776923,0.020648799,1.350840689,0.829629626,1.73684145,0.898311061,5.766532258,0.967133097,332.7799553,4.547006642,0.771796962,0.066574147,89.77890701,0.011399913,1,0,Walking
108,9.815699682,0.08969611,0.303111791,0.001905537,0.014762225,0.072913308,0.051919952,0.00360754,0.056119694,0.05169929,110.4188836,0.174243274,0.800421292,0.001085054,84.22775106,0.614072832,0.10462271,0,Still
127,10.14622234,1.05395625,0.632997495,0.101481642,0.890587898,0.000448474,1.226836556,0.435302419,1.331956648,1.451153481,135.2270977,136.3081688,0.225722866,0.089724071,0,0,1.0904151,0,Still
5,9.815767992,0.037304214,0.128414679,0.000486015,0.00529135,0.001577405,0.0167323,0.003470883,0.050451674,0.029643603,314.2144015,0.723560688,0.398907887,0.002777911,0,0,5.870537,0,Train
125,9.799856876,1.020432158,0,0,0,0,0,0,0,0,0,0,0,0,81.31383456,1.205638764,0,0,Car
279,10.40390796,1.500085429,0.777586393,0.017894065,1.69884122,1.159806335,1.203502037,0.564678293,1.130749913,1.976718732,175.0326901,23.01000261,0.984091387,0.006030485,58.58700178,7.198034439,0.19667171,0,Still
145,9.878176955,2.216740151,0.805946642,0.02340213,1.493735529,0.72812239,1.04525128,0.515484917,3.245298731,0.783494969,131.7355011,8.305396924,0.84578288,0.039909436,89.80282308,0.037869722,1,0,Walking
206,10.25563532,1.224592298,0.988606411,0.001041569,0.022888986,0.016115099,0.043156724,0.010776754,1.475075173,1.012542287,39.00755758,0.231877064,0.349536243,0.002314727,0,0,32,0,Car
405,9.923642984,0.226726982,0.84110518,0.003056036,0.027185528,0.01745448,0.051281819,0.017497383,0.647483528,0.297644768,37.20887348,4.387519518,0.337898699,0.029461228,89.72180556,0.016356472,31,0,Car
24,9.792133135,0.071270358,0.429825642,0.002417934,0.032574784,0.021722791,0.054338882,0.000542723,0.047998542,0.076004668,274.6772972,0.449977042,0.760465787,0.004264078,56.98838828,1.487858667,0,0,Still
53,9.854057019,0.020462014,0,0,0,0,0,0,0,0,0,0,0,0,44.0715287,2.254957695,0,0,Still
71,10.18279227,0.263926094,0.998933478,0.000204518,0.031258004,0.015093087,0.053231076,0.01525532,0.235713647,0.12183873,202.5596619,0.070195385,0.99311518,0.000559271,89.75916185,0.013168384,0,0,Train
184,9.812203271,0.01562456,0.034118056,0.000123606,0.001655687,0.000773547,0.01606645,0.000838342,0.021095853,0.009639266,354.3608188,0.296622604,0.049793358,0.002549852,0,0,0,0,Still
362,9.817250995,0.0166281,0.126852863,0.000260471,0.001567839,0.000818245,0.015975364,0.001052509,0.021097988,0.009866676,352.7909109,0.372075979,0.063376066,0.003204562,0,0,0,0,Still
18,9.330395536,1.458795431,0.999755215,0.000364592,0.185667125,0.089923484,0.258687775,0.113407837,1.469567517,0.014703061,314.1619148,0.70912411,0.505435195,0.008653225,89.76170303,0,0,0,Bus
116,9.884823111,0.078934939,0.720101263,7.72E-05,0.00571986,0.003140819,0.036556503,0.00293142,0.062628731,0.023091858,42.23934721,0.031925873,0.377404189,0.00021887,86.29810946,4.472142239,8,0,Car
38,9.771922974,0.106248459,0.703522782,0.003230057,0.079892279,0.008157702,0.126223146,0.020262654,0.320054081,0.211663668,205.8051614,1.834984272,0.996946874,0.000136887,64.14191081,3.533801116,0.90623474,0,Still
8,9.20600726,0.513972505,0.841078835,0.001228442,0.019357328,0.012492986,0.035515549,0.010705138,0.669181731,0.450732913,171.6655354,0.643018456,0.997449765,0.000513139,89.77622968,0.002989366,0,0,Train
66,12.44194552,5.721129808,0.959142052,0.019972021,1.134000801,0.666983077,1.830736856,1.546498551,5.231333531,1.558443115,280.7627223,139.7371031,0.94219933,0.025920296,89.75972662,0,1.5,0,Walking
266,9.835389161,0.080478697,0.835962804,0.000968326,0.033747195,0.521780291,0.223312815,0.019049414,0.070104351,0.137140747,52.36992653,0.39258807,0.450845227,0.000632782,50.10299957,0.645317749,0.19667171,0,Still
6,10.33578403,4.272021763,0.991409,0.003692662,1.734293655,1.400248847,1.331565842,0.985987841,8.823917643,4.034787512,299.8610586,20.34966554,0.985658269,0.006250457,73.70228938,0,1.25,0,Walking
139,10.03786994,0.196192869,0.953792816,0.000352766,0.030449659,0.022702962,0.042765166,0.012095149,0.376396637,0.354130264,327.5274787,2.278568114,0.973992218,0.001350357,89.77945952,0.019523255,0,0,Train
3,10.00082738,0.861758484,0.933683417,0.02679357,0.090745876,0.030675611,0.153336813,0.034415914,0.818321874,0.679527942,225.5620945,0.619617264,0.921293087,0.000468586,85.54484746,0,5.2224865,0,Car
22,9.969948444,0.42118917,0.461141358,0.003177625,0.015823956,0.00940393,0.031697913,0.006632626,0.231479913,0.14733058,341.0517913,1.938419167,0.324592528,0.00593183,89.79776399,0.039874525,21.75,0,Car
366,8.889845186,1.147117745,0.97794866,0.018460652,0.733851986,0.725272508,0.480115045,0.483053036,3.605910766,1.690203001,290.8988738,25.52804599,0.834938282,0.06274761,16.9019608,8.752192834,0,0,Walking
38,9.25781052,1.235448587,0.793247691,0.00139167,0.118026786,0.135816727,0.137008481,0.080514432,0.907943079,0.670629837,234.7309725,0.611272408,0.91276216,0.003652508,89.75435982,0.025711921,17.75,0,Car
25,10.86031215,2.987285822,0.594278069,0.002190237,0.093697346,0.034373357,0.056680888,0.041350891,2.225133936,1.065326814,137.1023632,0.425301986,0.929869318,0.004552523,84.99374856,0,11.536548,0,Car
3,9.945583017,0.523132144,0.985475189,0.00313469,0.031905821,0.029164879,0.042201545,0.030116692,1.17241357,1.000512457,142.2300125,1.303831332,0.930765534,0.002814684,0,0,0.3544857,0.792654122,Car
77,9.580430686,0.014927521,0.951879919,3.16E-05,0.007461831,0.003150849,0.032291255,0.004775557,0.035120434,0.004925234,138.8001834,0.001351009,0.936532915,4.73E-06,79.31531928,0.004187966,0,0,Train
21,9.852839071,0.016481712,0.38499991,0.00015596,0.001587901,0.000705,0.01500739,0.000950445,0.048818781,0.015293144,140.3435988,0.151441201,0.9407024,0.000445755,0,0,0,0,Still
298,11.66378843,3.724226728,0.802300942,0.059966525,1.553621851,0.831697229,1.152751046,0.408366059,4.5173058,2.024359291,246.1047909,3.11318035,0.771856246,0.065894063,89.75125121,0.03653485,0.75,0,Walking
177,10.1396628,0.506354073,0.499694657,0.023883022,0.316481337,0.029110228,0.309468135,0.045842799,0.365992985,0.131224819,113.0112049,20.23710909,0.984092144,0.01136294,86.26679688,0.492515063,15.631866,2.338932455,Car
74,9.898277253,0.771246502,0.279566474,0.06955101,0.117050584,0.04719717,0.099616728,0.055682618,0.317837489,0.250826567,117.2270931,13.33495604,0.894669325,0.037042547,83.76565475,1.344163799,9.395619,0.628594594,Car
139,9.873189901,0.504161813,0.746691952,0.039885616,0.104701743,0.046670043,0.176332272,0.089276738,0.614802408,0.44818949,327.9519762,0.273831038,0.734746142,0.015373083,85.24474899,1.25992727,8.5767975,0.115852729,Bus
37,9.912260084,2.297675035,0.931916146,0.005826777,0.424681444,0.445626223,0.168371618,0.111112242,0.922849946,0.459091782,313.8957168,3.401257088,0.977500745,0.001921044,89.75548995,0.016555672,0,0,Bus
167,10.85852747,1.88390428,0.989171063,0.005245134,1.199992957,0.65013034,1.355891685,0.738153901,5.94443702,0.076445368,184.1542551,2.412291167,0.998894662,0.000964279,89.71244133,0.036932486,0,0,Walking
10,10.30442916,3.297905902,0.590339273,0.005749497,2.123346494,0.136535165,0.404219214,0.480515386,1.737062989,0.588530729,178.0271778,0,0.998907416,0.016306794,85.91732275,4.490561734,2.6472714,0.463508424,Bus
204,13.00381394,4.668183342,0.901883252,0.02614754,1.422541434,0.823505363,0.884232131,0.417696813,4.91166273,1.624114938,208.687427,23.55780964,0.96215351,0.010100666,89.68998284,0.036932486,1.5,0,Walking
73,9.633293225,0.022758569,0.79613516,0.001012069,0.034234267,0.025017336,0.069127096,0.067361531,0.081658451,0.046521608,106.9668014,2.329360978,0.717308002,0.000665938,89.76311448,0.005790903,0,0,Bus
16,11.06101124,8.301662053,0.988290349,0.003942807,1.936118444,1.098788827,1.903676761,0.652860319,7.85971296,4.315361364,230.2445917,106.0195533,0.804777446,0.041709929,89.76960417,0,0,0,Walking
55,9.695271039,0.008552721,0.673116272,6.17E-05,0.002484092,0.000667828,0.050228757,0.000794099,0.033333767,0.004904434,115.342815,0.009195392,0.821158776,3.56E-05,77.57932726,2.570155803,0,0,Still
88,9.804556102,0.955482121,0.652832066,0.012519846,0.061573278,0.011841266,0.075041183,0.017497218,0.880492241,0.000523656,289.5839608,0.161450056,0.667553315,0.015174508,82.56798537,3.166854098,5.7907405,0,Bus
11,9.879173491,0.241890871,0.998408121,0.001507912,0.025123326,0.019095572,0.051607524,0.018796171,0.32332757,0.319910431,316.2243661,17.97807922,0.996043142,0.001531816,89.78285066,0,0,0,Bus
30,10.02661534,0.407607182,0.340618343,0.000708508,0.022238762,0.010555875,0.026707382,0.014147479,0.998306037,0.858481026,25.48731002,8.265031881,0.222713238,0.006012945,89.29306915,0,34.20637,0,Train
22,9.64747279,0.127493436,0.870607224,1.82E-05,0.007948915,0.003118309,0.034102253,0.003303817,0.10847623,0.099868715,145.447959,0.042405056,0.955606497,0.000220629,88.10965926,1.749127283,0,0,Train
81,10.75558343,3.290499302,0.940406925,0.005642002,0.637404974,0.356797849,0.47773308,0.220165275,4.379661724,0.666656466,295.8775255,9.631115639,0.738227844,0.015978937,80.91740785,0,1.7,0,Walking
6,9.692121196,0.184408622,0.170912796,0.001189129,0.052182742,0.004164033,0.020150354,0.006793341,0.098329704,0,41.78450846,4.889926134,0.386333891,0.034159537,0,0,0,0,Train
225,10.2164161,0.012137816,0.990721473,0.000132731,0.011893885,0.007794449,0.038935862,0.01039959,0.053186212,0.035000546,218.0651859,0.452836996,0.998710417,0.000111417,74.237831,1.805337429,0,0,Still
53,11.84459,4.217103982,0,0,2.500959246,0.835271778,0,0,12.43354022,5.033232433,321.2549843,65.43153785,0.901231545,0.056839331,0,0,0,0,Walking
328,9.819993847,0.017004501,0.108292335,0.000135632,0.001731036,0.000806892,0.01609316,0.001037831,0.022876947,0.010676467,353.2180194,0.314249781,0.059660011,0.002716862,0,0,0,0,Still
65,9.770678204,0.049865417,0.983923506,0.000773718,0.051086675,0.06648591,0.042618964,0.024378888,0.06989845,0.038027895,357.9924574,0.321462183,0.168157029,0.003504038,85.91178178,1.87344801,0,0,Car
71,9.855868425,0.552401251,0.674354114,0.015910261,0.028616642,0.007383313,0.035272794,0.0076717,0.901805725,0.646422962,38.56449323,0.06009572,0.351941759,0.00710929,0,0,30.25,0,Car
62,9.679611114,0.073583652,0.722222821,1.76E-05,0.007329677,0.003822284,0.044032398,0.005867513,0.163391158,0.08715757,43.05152096,0.00587614,0.367976632,0.000363607,89.66232756,0,0,0,Train
5,11.21537765,4.652233304,0.83182255,0.063849047,3.128755072,1.238886099,1.310961336,0.527869692,3.1054581,1.301753028,359.4210612,7.540637473,0,0,73.82984243,11.13022497,1.207395,0,Walking
106,9.240730607,1.157460418,0.650909045,0.004563938,0.114339836,0.071189445,0.14822207,0.138720941,0.667335158,0.422150455,154.3079136,4.68667563,0.960571925,0.001754673,89.77186032,0.00877835,6.75,0,Bus
110,10.32951195,2.196412938,0.972237191,0.011195666,1.175766922,0.827548001,0.676953628,0.211310505,3.908722977,2.121522413,359.0782444,40.09980364,0.984342339,0.006541463,89.75948598,0.036932486,0,0,Walking
416,9.474264398,0.752618957,0.920652721,0.001082885,0.03803218,0.026536735,0.034606718,0.02011155,0.981785759,0.543589021,345.4363982,0.426696471,0.325278612,0.014171684,89.79157666,0.016356472,8,0,Car
218,9.606513354,0.093536429,0.775347711,4.92E-05,0.006614322,0.00433685,0.036827512,0.004498642,0.074952181,0.020334403,184.1190306,0.090482576,0.999388027,2.96E-05,89.72790093,0.002204433,0,0,Train
424,10.19964305,0.027255447,0,0,0,0,0,0,0,0,0,0,0,0,64.3707101,1.006611253,0,0,Car
208,10.14011756,3.778222544,0.903969214,0.023339968,1.219943109,0.78159321,1.434578011,0.137342405,4.326504936,1.523712084,212.276836,28.24705032,0.958721325,0.012742182,89.68998284,0.036932486,0.75,0,Walking
142,10.57107157,0.159177024,0,0,0.079109487,0.012474649,0,0,0.761823552,0.287976703,114.6256839,8.564138058,0.714968174,0.014396281,69.62885257,1.63976605,0,0,Train
29,9.701261731,0.337545408,0.738203578,0.030766704,0.030069477,0.013210074,0.044157618,0.018888045,0.188880497,0.12403761,74.06040471,1.908072363,0.608824422,0.022641177,75.33569031,6.975578735,6.511245,0.27491251,Car
195,10.59733272,1.103487836,0.85280364,0.026973169,0.473602611,0.16983312,0.586040372,0.212036868,2.124047537,1.300712269,304.2542613,7.163722724,0.771890418,0.017973475,6.020599913,4.549349099,1.19105,0,Walking
129,9.827434623,0.014882163,0.211011864,2.95E-05,0.001415511,0.000894316,0.017368615,0.00090864,0.02053912,0.011920484,195.3984579,0.584509754,0.991479344,0.000204198,52.88877179,5.597688009,0,0,Still
41,10.00932198,0.013456458,0.964384277,2.78E-05,0.007046906,0.002394379,0.039532331,0.003091991,0.021433921,0.007176827,200.5933862,0.00798112,0.972051566,5.30E-05,88.41956711,0.00199469,0,0,Still
220,9.914866612,0.354324404,0.954522462,3.40E-05,0.052806498,0.023504451,0.060126833,0.006213992,0.436060592,0.099731652,201.7645519,0.463956117,0.993868768,0.000804805,88.04909724,2.345094292,0,0,Train
82,10.75926475,3.755983366,0.729613385,0.090359785,1.359332414,0.845371856,1.289418435,0.902884604,5.420761339,3.860232635,144.703799,17.27808586,0.966473975,0.017357413,89.71073766,0.010812064,2.25,0,Walking
247,10.73877828,1.329296742,0.987370549,0.039645193,0.492967323,0.28037147,0.450584469,0.063107633,1.011232777,0.096279409,310.1231497,8.483917077,0.739974989,0.033072003,19.08485019,4.549349099,1.19105,0,Walking
39,11.5884514,3.656398171,0.994715576,0.038568942,2.041082228,0.874645155,2.442964751,1.231116365,7.700034054,1.834584775,187.1854756,44.13354373,0.975856672,0.019042493,89.76847587,0.494556389,1.63004195,0.009897586,Walking
348,9.759542084,0.426678546,0.859215348,0.002076252,0.017873819,0.00882432,0.046318157,0.011620536,0.430631572,0.076444461,39.9524312,0.075634733,0.355257382,0.0006848,0,0,27.25,0.176776695,Car
30,9.835244497,0.323588115,0.036919745,0.010985729,0.0355523,0.021305264,0.035683598,0.016439766,0.552849315,0.246426814,241.6236704,1.204714434,0.859554885,0.00709935,90.30873362,0.323507997,35.067043,0,Train
319,9.919458248,1.477156113,0.796610877,0.054802417,1.23418209,0.670697746,1.17315248,0.660499797,3.250708072,1.331567802,278.9226471,175.300402,0.997116562,0.002004175,89.74163406,0.007603283,0,0,Walking
34,10.45824393,1.841104109,0.935161511,0.003443285,0.363260575,0.282046624,0.169723497,0.095722116,1.017049629,0.323325729,315.7772335,0.011548574,0.975092061,0.001745113,89.78679252,0.016555672,0,0,Bus
10,9.284592891,1.21129335,0.714542284,0.012348409,0.281118579,0.181880009,0.187401464,0.08529622,1.379108449,1.25146,133.56884,3.281448813,0.867237262,0.007296186,89.76509011,0,0,0,Bus
112,9.430929272,1.170371204,0.388083685,0.016088461,0.06123488,0.030401181,0.048426507,0.029439288,0.67206459,0.721693883,103.8312242,0.921086635,0.786557872,0.001526687,80.42295871,0.643436279,13.187025,0.040428123,Car
371,9.835216365,0.00820178,0.917826203,2.71E-06,0.003455576,0.002006852,0.0482232,0.000892419,0.007600658,0.012673523,348.9613168,1.59E-05,0.096582381,1.03E-05,31.05850674,2.56049982,0.000179569,2.57E-05,Still
150,9.686861475,0.075416923,0.992652471,0.001700017,0.028870719,0.005935544,0.05581618,0.018861479,0.150768895,0.068166349,37.10391811,0.113916988,0.324584019,0.006708759,88.72414514,1.410503812,0,0,Train
55,9.460943167,0.410846224,0.984659601,0.000248357,0.012417897,0.006693166,0.034719816,0.01327371,0.455918219,0.23550399,220.1737316,0.210370378,0.938815435,0.000807214,89.79832626,0.002989366,0,0,Train
46,9.361045192,1.019251042,0.893181382,0.002697148,0.253868792,0.161540195,0.22889336,0.226583301,0.943307957,0.358915854,295.6997146,0.880750467,0.973121905,0.001516115,89.75322954,1.023190914,0,0,Bus
189,9.860823137,0.08883437,0.283586763,0.006220921,0.015847362,0.004961752,0.080018512,0.048837481,0.078503183,0.53183232,89.21979739,1.134417036,0.692491807,0.003409186,60.87997092,1.318391025,0.1390201,0,Still
149,9.865618788,0.36185276,0,0,0,0,0,0,0,0,0,0,0,0,75.60202383,1.447982254,0,0,Car
35,9.743107197,0.918676601,0.65095429,0.000759456,0.105819853,0.065379614,0.157009986,0.106691556,0.583946387,0.179436782,320.2371758,8.952998582,0.844162313,0.007307622,89.76226764,0,12.5,0,Bus
