time,android.sensor.accelerometer#mean,android.sensor.accelerometer#min,android.sensor.accelerometer#max,android.sensor.accelerometer#std,android.sensor.game_rotation_vector#mean,android.sensor.game_rotation_vector#min,android.sensor.game_rotation_vector#max,android.sensor.game_rotation_vector#std,android.sensor.gyroscope#mean,android.sensor.gyroscope#min,android.sensor.gyroscope#max,android.sensor.gyroscope#std,android.sensor.gyroscope_uncalibrated#mean,android.sensor.gyroscope_uncalibrated#min,android.sensor.gyroscope_uncalibrated#max,android.sensor.gyroscope_uncalibrated#std,android.sensor.linear_acceleration#mean,android.sensor.linear_acceleration#min,android.sensor.linear_acceleration#max,android.sensor.linear_acceleration#std,android.sensor.orientation#mean,android.sensor.orientation#min,android.sensor.orientation#max,android.sensor.orientation#std,android.sensor.rotation_vector#mean,android.sensor.rotation_vector#min,android.sensor.rotation_vector#max,android.sensor.rotation_vector#std,sound#mean,sound#min,sound#max,sound#std,speed#mean,speed#min,speed#max,speed#std,target
51,9.660704338,8.975849898,9.901972554,0.22987645,0.723954553,0.721050608,0.726094616,0.002607324,0.05107346,0.007339287,0.212060023,0.040825481,0.048009813,0.031035772,0.075476467,0.019494494,0.271135027,0.045413438,0.5750766,0.253779063,242.9554997,204.2637663,262.828999,33.51217793,0.907016684,0.897439459,0.916482328,0.00546634,86.77948302,86.77948302,86.77948302,0,8,8,8,0,Bus
42,9.764645035,9.692248713,9.868823552,0.040503991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.79758173,42.79758173,42.79758173,1.833299599,0,0,0,0,Still
82,9.594801811,9.572264648,9.614398721,0.014717576,0.952403131,0.952345122,0.952432456,4.01E-05,0.009479704,0.00292145,0.018378652,0.004111829,0.03284107,0.030647403,0.035034738,0.003102315,0.024637751,0.018915681,0.030359822,0.00809223,138.7977062,138.7963041,138.7991266,0.001084234,0.936516746,0.936513718,0.93652,1.91E-06,78.95259495,78.95259495,78.95259495,0.004187966,0,0,0,0,Train
132,9.853280551,9.797770406,9.894212993,0.018352382,0.480088364,0.480084954,0.480092262,1.94E-06,0.001921944,0.001727788,0.002116099,0.000274578,0.049651532,0.048915011,0.050388052,0.001041598,0.022205902,0.018181859,0.026229945,0.005690856,32.3078856,32.30750996,32.30830389,0.000196506,0.278266178,0.278266178,0.278266178,3.81E-06,0,0,0,0,1.0904151,1.0904151,1.0904151,0,Still
361,9.839897474,9.827320677,9.856143963,0.008507083,0.917890515,0.917886936,0.917893421,2.38E-06,0.004488155,0.004405012,0.004571297,0.000117581,0.05009095,0.05009095,0.05009095,0.000689569,0.011962469,0.0015,0.021760055,0.010146379,348.9713854,348.9713537,348.9714157,1.60E-05,0.096455134,0.096448254,0.096458574,5.96E-06,38.68996902,38.68996902,38.68996902,0.111673103,0.001467932,0.001467932,0.001467932,2.57E-05,Still
137,9.967466982,5.054984793,15.15981651,2.946476617,0,0,0,0,0,0,0,0,0,0,0,0,5.469565739,5.469565739,5.469565739,3.37849513,125.6771784,125.6771784,125.6771784,4.800758591,0,0,0,0,0,0,0,0,0,0,0,0,Walking
141,9.86899978,9.818871319,9.958427796,0.029806618,0.908515227,0.907173383,0.909194803,0.000910966,0.007325181,0.001727788,0.012987173,0.002328788,0.042086347,0.031858831,0.050150511,0.006764546,0.037834646,0.037834646,0.037834646,0.335100432,157.6993179,157.6993179,157.6993179,0.342177464,0.936076317,0.936076317,0.936076317,0.002841901,73.09507867,73.09507867,73.09507867,4.334382782,0,0,0,0,Train
60,10.08271538,6.184831202,18.03067974,3.609027049,0.715202973,0.651592487,0.778851235,0.055310997,1.415227361,0.544917299,2.86062125,0.722808988,0.99242801,0.362807974,2.177320275,0.823110155,4.972113819,3.601569946,6.342657693,1.938241734,203.8820207,198.3573443,210.5729051,5.512916789,0.99951888,0.998067829,0.999956641,0.000499156,88.62566664,88.62566664,88.62566664,0,1.25,1.25,1.25,0,Walking
9,11.06390823,1.126690079,17.37334377,3.765855991,0.125053854,0.10903419,0.138309901,0.006534363,0.169647932,0.054115903,0.315026471,0.132991322,0.164668798,0.06876509,0.260572505,0.135628324,3.624376572,3.104554701,4.144198444,0.735139141,264.6710581,263.6090853,265.7053443,0.622919396,0.746311433,0.745119481,0.747503384,0.001685674,0,0,0,0,0,0,0,0,Car
12,10.00852203,8.900964578,10.68833306,0.214622287,0.699252729,0.662882998,0.746752522,0.013720297,0.182937068,0.008784396,1.030670205,0.227895858,0.182759783,0.009163751,1.037738721,0.230145532,0.423679616,0.039195849,3.708182004,0.405788025,160.6642545,148.0789282,164.3170162,3.18053373,0.963086748,0.935227252,0.96908859,0.006687996,0,0,0,0,2.4814212,2.4814212,2.4814212,0,Bus
280,9.671380858,9.393890159,10.17094124,0.276134379,0.281533928,0.266354997,0.298188509,0.015967977,0.076189945,0.025334342,0.186609083,0.044349176,0.094022424,0.061354716,0.153179867,0.028971237,0.494591332,0.494591332,0.494591332,0.232403073,51.73989008,48.46239187,55.01738828,4.635082408,0.366817452,0.352297674,0.381337229,0.020534066,80.46916475,80.46916475,80.46916475,2.077578001,0,0,0,0,Train
64,9.608603244,9.055000605,10.13802303,0.259982619,0.736130455,0.724850025,0.740917611,0.005340239,0.092549215,0.042387108,0.197488839,0.043046853,0.092310177,0.041307076,0.211226588,0.049564452,0.574741346,0.574741346,0.574741346,0.200755994,321.1097241,321.1097241,321.1097241,11.7095837,0.677079542,0.636323712,0.710344866,0.022202597,86.77948302,86.77948302,86.77948302,0,8,8,8,0,Bus
63,9.505812114,8.915250051,10.04683739,0.35882324,0.660494995,0.633871764,0.698501736,0.023900179,0.155204536,0.037018017,0.518407226,0.097215378,0.13041467,0.015639641,0.329234033,0.09994728,0.608835163,0.418216959,0.921030794,0.200755994,343.379706,332.2402801,362.0113442,11.7095837,0.689623355,0.630759604,0.75462736,0.050045257,86.77948302,86.77948302,86.77948302,0,8,8,8,0,Bus
13,9.889385172,9.200928384,10.92253112,0.223594599,0.683794247,0.659695498,0.73682639,0.012026353,0.151543752,0.003195794,0.900323054,0.166531173,0.153338719,0.003533083,0.890595473,0.162265652,0.318717802,0.02991463,1.186710978,0.185860904,255.5005373,246.4847064,261.5351215,2.573470898,0.925973962,0.909834182,0.951303118,0.006231417,0,0,0,0,8.112392,8.112392,8.112392,0.137692782,Bus
19,9.745020021,8.706288551,10.92990297,0.558991829,0.999972461,0.999957412,0.999999998,2.39E-05,0.034903932,0.00464338,0.057770343,0.017673314,0.03262887,0.00958738,0.073826747,0.014417173,0.594886165,0.594886165,0.594886165,0.23548925,201.3332766,199.3014292,203.2844132,1.060174297,0.999871624,0.99984382,0.999930849,3.99E-05,79.90216915,79.90216915,79.90216915,4.299588061,36.25402,36.25402,36.25402,0.459812448,Train
82,10.19977097,8.206892566,12.09116941,0.721436978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.87737947,74.83405968,82.92069925,5.718117679,0,0,0,0.883883476,Bus
102,9.835005507,8.861487093,11.41455446,0.599742854,0.996363356,0.996363356,0.996363356,3.09E-06,0.024980772,0.004881655,0.061472313,0.016927436,0.031371905,0.012604379,0.082411821,0.014701153,0.949075446,0.949075446,0.949075446,0.234753687,141.553881,139.763719,142.7725553,0.782206448,0.928378864,0.927584271,0.929173457,0.001123725,84.77797584,84.77797584,84.77797584,0.4908441,22.237112,22.237112,22.237112,0.033895871,Car
53,9.829065025,8.345097485,10.91614417,0.763368574,0.517296949,0.506612442,0.528673668,0.011214591,0.032474205,0.01789908,0.076818524,0.012213653,0.038982903,0.028753293,0.052115323,0.009344145,0.854728233,0.58018884,1.156810913,0.276374303,340.7649104,340.7649104,340.7649104,0.231167305,0.319236149,0.313287498,0.328860818,0.005430594,89.82387095,89.82387095,89.82387095,0.012531351,30.75,30.75,30.75,0,Car
183,9.854345334,8.14818436,10.57008463,0.467372547,0.990949347,0.985708832,0.996189862,0.007411207,0.433389138,0.031833411,0.960047397,0.246723979,0.458818491,0.092402101,0.703269804,0.199131814,0.060813772,0.060813772,0.060813772,0.045608195,104.4653411,54.21683032,364.2480683,104.6390251,0.503848569,0.503848569,0.503848569,0.011999142,0,0,0,0,6.503689,6.503689,6.503689,0.836035682,Car
122,9.748928559,9.725044236,9.773276069,0.013144248,0.279351184,0.279351184,0.279351184,0.000297368,0.005746187,0.001727788,0.01371389,0.004130987,0.043540616,0.035619259,0.051602748,0.004731543,0.081386346,0.081386346,0.081386346,0.035683288,42.35154065,42.29111815,42.38239602,0.052331388,0.358513286,0.358064117,0.358962455,0.000635221,68.03834501,68.03834501,68.03834501,0.022922515,0,0,0,0,Train
72,9.829004827,9.811732602,9.846669387,0.01082385,0.141578723,0.141578723,0.141578723,9.52E-05,0.001737578,0.001065265,0.003013023,0.000572299,0.016869074,0.01540035,0.019204328,0.000961356,0.052980102,0.039601966,0.066358238,0.018919542,195.3000605,194.5544095,197.645515,0.689085317,0.991732953,0.991508355,0.99195755,0.000317629,44.29687696,44.29687696,44.29687696,0.49571731,0,0,0,0,Still
9,9.656013468,9.492579537,9.864472752,0.12396486,0.776732689,0.762854747,0.787699621,0.008774398,0.025231082,0.016828577,0.032305941,0.004576981,0.023304174,0.022898161,0.024097077,0.000686741,0.187793096,0.088300585,0.476926039,0.162760203,143.2483998,143.1787682,143.3180314,0.098474001,0.949085592,0.94863296,0.949593704,0.000243912,89.63887999,89.63887999,89.63887999,1.749127283,0,0,0,0,Train
439,10.10607209,9.690223704,10.42346271,0.220402565,0.988279843,0.988102427,0.98846305,0.000133047,0.017222479,0.003164645,0.038937249,0.008874256,0.037531512,0.017937237,0.050173642,0.010314952,0.163121116,0.060140465,0.362804595,0.116123129,323.3328418,323.2931617,323.4101274,0.066939305,0.991803586,0.991590331,0.992108719,0.000132806,89.75633745,89.75633745,89.75633745,0.122969183,0,0,0,0,Train
19,9.865136307,8.796567014,11.09150145,0.321168453,0.415674759,0.40089959,0.438774921,0.011858067,0.116318796,0.041538835,0.264582937,0.101865201,0.224605534,0.203761792,0.245449277,0.029477504,0.223460532,0.141734752,0.292025088,0.076004668,271.1963225,270.2514131,272.2960247,0.600242655,0.827669488,0.801290849,0.854048126,0.037305029,46.56759207,46.56759207,46.56759207,1.487858667,0,0,0,0,Still
24,9.117015661,4.277544438,13.88808788,3.758203627,0.823187858,0.823187858,0.823187858,0.000227297,0.784587615,0.306140011,1.843577661,0.352484872,0.495986183,0.092433114,1.111091616,0.340387284,3.653552653,3.315905808,3.991199498,0.477504748,215.9489813,204.7840099,227.1139528,15.78965409,0.813465111,0.807121668,0.819808554,0.008970983,82.59830715,82.59830715,82.59830715,0,1.74,1.74,1.74,0,Walking
102,9.688199915,9.382193166,10.03468274,0.235855949,0.9664352,0.966059246,0.966609183,0.000196536,0.022312511,0.002371503,0.05999047,0.015082875,0.037961525,0.033782405,0.043345772,0.004055133,0.191355708,0.112621479,0.275357493,0.081495785,161.0859282,160.7734593,161.4482031,0.340118053,0.9867942,0.98598705,0.987591411,0.000522294,89.7569024,89.7569024,89.7569024,0.015722066,0,0,0,0,Train
17,9.728209279,9.111534979,10.15468033,0.210600143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Train
47,9.71348061,9.24181339,10.17273026,0.264981188,0.998010843,0.997972092,0.998049595,5.48E-05,0.018680832,0.003013023,0.047473042,0.011341445,0.038955009,0.014292023,0.187286705,0.031781837,0.38844215,0.273817902,0.503066397,0.162103165,146.1445885,144.472029,147.822713,0.9543641,0.944394734,0.939136582,0.949652886,0.00743615,85.44658087,85.44658087,85.44658087,3.940755609,16.09306,16.09306,16.09306,0,Car
43,10.68314936,2.207763357,14.42991003,4.189774419,0.962967862,0.940205191,0.985730532,0.032191277,0.681799374,0.088839386,1.196585763,0.254491127,0.589909236,0.237825614,0.97083835,0.380343967,4.030005316,3.384666787,5.032026499,0.665570395,142.3699325,116.3898958,187.5545231,28.71028623,0.732798352,0.719410743,0.746185961,0.018932938,76.87586397,76.87586397,76.87586397,0,1.71,1.71,1.71,0,Walking
98,9.64523099,9.443512334,9.809582361,0.104502418,0.998707806,0.997301355,0.999580622,0.000983375,0.03347508,0.011719128,0.05442751,0.011944718,0.027312544,0.013367091,0.037192735,0.008572811,0.153973303,0.153973303,0.153973303,0.052397222,91.28566281,68.81327889,107.7350972,20.14780201,0.674223833,0.494983383,0.769189538,0.114921688,89.71471238,89.71471238,89.71471238,2.76369549,0,0,0,0,Train
331,9.929466798,9.898401404,9.942762233,0.014802354,0.936266914,0.93564871,0.938579614,0.001048884,0.023029499,0.004598038,0.104116596,0.02564599,0.047740293,0.03214772,0.10958635,0.027593813,0.065380027,0.02095,0.165061717,0.0521207,180.9857192,180.9601209,181.0113175,0.036201499,0.998631502,0.99844518,0.999215698,0.000215668,89.89477656,89.89477656,89.89477656,2.099441427,0,0,0,0,Still
10,9.797099729,8.526320175,11.73483332,0.76944448,0.687276401,0.687276401,0.687276401,0.000191107,0.050822601,0.010105986,0.105847838,0.025190251,0.086905073,0.026310092,0.270998341,0.081058012,1.095879736,0.462454433,1.759313703,0.611845186,126.7867152,116.1685515,129.3082375,3.45103476,0.89778116,0.892396567,0.903165754,0.007614965,82.07607442,82.07607442,82.07607442,3.8952402,10.4702925,10.433187,10.507398,0.052475101,Car
14,9.875010587,9.735514655,10.23866153,0.14564755,0.41852705,0.4178218,0.4192323,0.000997374,0.010415696,0.002382004,0.023094383,0.005758912,0.019150388,0.007828063,0.036156275,0.00722597,0.185945176,0.066662637,0.305227714,0.168690984,326.7339906,326.2459937,327.0916791,0.213417621,0.471828727,0.471273733,0.472383721,0.000784879,66.87211016,66.87211016,66.87211016,4.102997409,0,0,0,0,Car
89,9.645295895,8.721731275,10.34887589,0.365005284,0.436354156,0.436354156,0.436354156,0.011196715,0.034610097,0.027387864,0.038644296,0.00626893,0.028015514,0.015692326,0.035089106,0.007084431,0.616846803,0.616846803,0.616846803,0.82611078,336.9660636,48.4467324,363.3279066,83.14172158,0.464435401,0.464435401,0.464435401,0.021533572,81.58507245,81.58507245,81.58507245,8.759830273,8.925008,8.925008,8.925008,0.600781963,Car
320,9.569375356,6.542166291,11.22027376,1.036303574,0.892095586,0.89059743,0.89371359,0.001384934,0.024612362,0.005805363,0.06189315,0.014078728,0.042991098,0.035015161,0.050967036,0.011279679,1.615496949,1.289812888,1.941181009,0.460586815,38.57198959,37.9796341,38.9066439,0.407643569,0.343154393,0.340202222,0.348925408,0.004012432,0,0,0,0,33.75,33.75,33.75,0.176776695,Car
45,9.800140259,9.791245204,9.815123428,0.006942474,0.304937683,0.304281996,0.306107354,0.00083983,0.004972911,0.001727788,0.008894332,0.002969914,0.042442841,0.038050579,0.047678803,0.003289699,0.015182077,0.015182077,0.015182077,0.003641547,335.8893855,335.8246088,335.9367217,0.058055648,0.210536398,0.210271645,0.210703577,0.00023191,57.83292423,55.28352265,60.38232581,3.605398291,0,0,0,0,Train
445,9.075212704,9.012242774,9.187340221,0.070604763,0.907671376,0.905518867,0.909333091,0.001953903,0.069502549,0.025840141,0.144649773,0.048140495,0.078626332,0.019135442,0.1432994,0.04014185,0.86871894,0.658288452,1.154272649,0.20708674,292.0258915,291.8191389,292.3852442,0.312384211,0.787569833,0.775354212,0.802810773,0.013976054,6.020599913,6.020599913,6.020599913,0,0,0,0,0,Walking
52,10.08625356,7.923870897,12.45799093,1.023120794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.00900045,79.96431465,80.05368626,0.063195273,0,0,0,0,Car
297,10.75925041,6.233640315,19.46360573,3.460590686,0.999612248,0.998580484,0.999957541,0.000530154,1.362397055,0.239254799,2.929613384,0.848501181,1.671429877,0.369689192,3.022556823,1.069541172,5.1425436,2.815505214,9.241170594,2.495947981,207.807775,193.6789637,234.5124921,18.79749556,0.963984866,0.954557378,0.973919655,0.006687819,89.75661993,89.75661993,89.75661993,0.03706528,0.5,0.5,0.5,0,Walking
12,9.505562482,8.813771491,10.25097495,0.453394151,0.699641657,0.696139229,0.704176872,0.002928616,0.09936077,0.033392918,0.204307999,0.046473481,0.128171808,0.048045902,0.213415957,0.068869818,0.5149877,0.229927655,0.689478535,0.185757568,260.0852253,244.5179172,274.4315891,14.71011075,0.917641654,0.909692455,0.925417832,0.006449853,89.74785872,89.74785872,89.74785872,0.014563849,0,0,0,0,Bus
120,9.517032531,8.891984491,10.08869189,0.368716912,0.989627193,0.989427924,0.989923417,0.000207488,0.028952,0.005266935,0.085629548,0.01754787,0.021416847,0.018945008,0.023888685,0.003495708,0.48388496,0.286910397,0.874918371,0.24245437,171.0898873,171.0898873,171.0898873,0.141421553,0.997550421,0.996496655,0.999537427,0.001234422,89.77552531,89.77552531,89.77552531,0.018753759,0,0,0,0,Train
65,9.762669885,7.908992856,11.94019238,0.793424573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.42799256,70.42799256,70.42799256,2.840844393,3.5,3.5,3.5,0.883883476,Bus
237,9.831355746,9.816834291,9.865245275,0.012113318,0.481327,0.481318096,0.481332665,4.86E-06,0.003665192,0.003665192,0.003665192,0.00130067,0.047718562,0.046522113,0.048915011,0.001692034,0.030763725,0.005475399,0.059161302,0.026977669,32.07799705,32.07726142,32.08709354,0.001990543,0.276380645,0.276367605,0.276384992,6.37E-06,0,0,0,0,1.0904151,1.0904151,1.0904151,0,Still
26,9.749690659,9.386199162,10.5475995,0.133471854,0.72224186,0.715672519,0.743532319,0.00875781,0.051441693,0.030347157,0.07253623,0.029832179,0.052360208,0.048960766,0.055759649,0.004807536,0.065512514,0.065512514,0.065512514,0.046265585,65.8696413,65.28945244,68.38036865,0.835519535,0.54736757,0.543575929,0.554068619,0.005820019,80.82735025,80.04072805,81.61397246,1.112451792,0,0,0,0,Still
86,9.638291623,9.598675718,9.653934834,0.01742075,0.725101992,0.72506004,0.725161619,5.30E-05,0.007226562,0.002670985,0.014147572,0.00344608,0.034343223,0.032445088,0.038196312,0.001961122,0.024046396,0.024046396,0.024046396,0.008014547,138.8116056,138.778322,138.8255233,0.022339931,0.936190352,0.936122672,0.936318265,7.83E-05,51.82129214,51.82129214,51.82129214,1.705509437,0,0,0,0,Still
119,9.603443722,9.548022266,9.63594566,0.024511069,0.956007267,0.955979902,0.956055857,3.08E-05,0.007892481,0.002600135,0.015107819,0.00325981,0.047966093,0.047966093,0.047966093,0.189242988,0.029955468,0.019206855,0.043270803,0.012235581,187.3459717,186.8149091,187.9387482,0.495010627,0.92657227,0.926458743,0.926711207,7.35E-05,89.04983566,89.04983566,89.04983566,0.186592981,0,0,0,0,Bus
75,9.637237124,9.621416683,9.654971655,0.01428681,0.724730514,0.724730395,0.724730632,1.68E-07,0.007338386,0.002865485,0.014598802,0.003681847,0.036105685,0.033351001,0.040151708,0.002294207,0.01997805,0.00540389,0.032936024,0.010717926,138.6528754,138.632507,138.6848053,0.028000549,0.935779547,0.935753395,0.9358057,3.70E-05,56.63739549,56.63739549,56.63739549,0.43190637,0,0,0,0,Still
96,9.702603161,8.012681262,11.08256879,0.553490659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.37123051,80.97194317,81.77051785,0.564677572,6.8699975,6.8699975,6.8699975,0.252936273,Car
363,9.814991454,9.77182228,9.853374115,0.014889053,0.127312284,0.127146099,0.127558878,0.000109767,0.001826742,0,0.004519535,0.00080091,0.016242617,0.013262435,0.018876534,0.000997673,0.020443939,0.00386992,0.043429084,0.008701871,352.7474052,352.0040688,353.3921755,0.370408232,0.063730971,0.058147546,0.070156459,0.00322488,0,0,0,0,0,0,0,0,Still
7,9.917612194,6.508692579,12.05354796,1.15097187,0,0,0,0,0,0,0,0,0,0,0,0,0.394990086,0.394990086,0.394990086,0,233.6666917,233.6666917,233.6666917,47.90870601,0,0,0,0,53.44195716,53.44195716,53.44195716,1.400113889,0,0,0,0,Walking
89,9.635107403,9.50368163,9.710174385,0.061950336,0.8436007,0.843492304,0.843661101,7.69E-05,0.006881386,0.001721202,0.016318681,0.003260785,0.036019797,0.030388896,0.044227213,0.004290883,0.115954375,0.039756856,0.249756874,0.080418024,44.21201839,44.14855918,44.28792784,0.05521465,0.375896252,0.375415462,0.376278416,0.000283906,89.15097721,89.15097721,89.15097721,0.007604274,0,0,0,0,Train
10,9.850047384,9.825466462,9.901319158,0.015356591,0.275477486,0.275273344,0.275681628,0.0002887,0.002443349,0.001065265,0.003533083,0.000796477,0.015542194,0.01300321,0.017077488,0.001227629,0.063409619,0.063409619,0.063409619,0.014425354,222.2370094,221.4404642,222.9344334,0.482391452,0.931852234,0.931852234,0.931852234,0.000392853,0,0,0,0,0,0,0,0,Still
370,9.871740103,9.35815753,10.96805744,0.19548467,0.531132278,0.528550276,0.549631826,0.005304569,0.018748567,0.011590353,0.032873407,0.012232845,0.060706202,0.059464524,0.061947879,0.001755997,0.115549556,0.115549556,0.115549556,0.017594554,95.17333995,93.92283109,96.42520314,0.636286321,0.724823795,0.72414,0.725533358,0.000691164,78.05528288,78.05528288,78.05528288,4.773395921,0,0,0,0,Still
59,9.944790408,9.921724471,9.994371834,0.018698237,0.97159365,0.971502746,0.971720966,8.45E-05,0.010825153,0.002727655,0.035154783,0.006400919,0.036545221,0.032939587,0.039812885,0.002885748,0.057548871,0.003354115,0.223757856,0.084921198,180.5939484,180.555325,180.6512216,0.040708747,0.99902894,0.998996701,0.999059868,2.29E-05,88.94285041,88.94285041,88.94285041,4.271333189,0,0,0,0,Still
